,0,1
206,"I sought the Lord, and he heard me
I sought the Lord and he heard me cry
I sought the Lord, and he heard me
I sought the Lord and he heard me cry
And he answered me

Though weeping endures for the night
Your joy comes in the morning
Though sorrow may last for a time
Your joy comes in the morning

Faithful, you're always faithful
True, you're always true
You'll never leave me, you're always with me
You're good, you're good

You bring joy, you bring joy
You bring joy, you bring joy
You bring joy, you bring joy to my soul
(Soul soul, soul soul)",christian
207,"I sought the Lord, and he heard me
I sought the Lord and he heard me cry
I sought the Lord, and he heard me
I sought the Lord and he heard me cry
And he answered me

Though weeping endures for the night
Your joy comes in the morning
Though sorrow may last for a time
Your joy comes in the morning

Faithful, you're always faithful
True, you're always true
You'll never leave me, you're always with me
You're good, you're good

You bring joy, you bring joy
You bring joy, you bring joy
You bring joy, you bring joy to my soul
(Soul soul, soul soul)",christian
208,"Always you have loved me
Ever thinking of me
Jesus, come and take all of my heart, it's yours
All of my heart, it's yours

Jesus, beautiful savior
I am in love with you
Jesus, beautiful savior
I am in love with you

I am in love
I am in love
Oh

How I love you, Lord
How I love you, Jesus
You'll always have my heart
I'm in love with you

I'm in love with you

With all of my heart
Lord, with all my strength
I give you worship",christian
209,"[Verse 1]
Take me by the hand and
Walk with me by quiet streams
I need to hear the wind and
Feel the ground beneath my feet

[Pre-Chorus]
'Cause You're the only friend
Who can set my soul at ease

[Chorus]
And in the quiet pride of my Father's eyes
I remember who I am
And when I feel the warmth of my Father's smile
Feels like I've been born again
I've been born again
I've been born again

[Verse 2]
And realign my heart and
Help me keep the first things first
Let me hear Your whisper
And God, I hang on every word

[Pre-Chorus]
'Cause You're the only friend
Who can set my soul at ease

[Chorus]
And in the quiet pride of my Father's eyes
I remember who I am
And when I feel the warmth of my Father's smile
Feels like I've been born again
I've been born again

[Interlude]

[Outro]
I've been born again, oh, oh, oh
I've been born again",christian
210,"Verse 1:
Abba Father how I love You
Strong hand guides me
A voice that soothes me
And I'm coming to Your open arms again
The more I know You
The more I love You
The more I need
To worship and adore You
Yes I'm coming to Your open arms again
1:
Precious Saviour
My lips will praise You
With all I have with all I am
I will love You
I will love You

Verse 2:
Abba Father
You know I love You
You know I need
To worship and adore You
And I'm coming
To Your steadfast love again
The more I know You
The more I love
The more I need
To worship and adore You
Yes I'm coming
To Your steadfast love again
2:
How I love You
How I adore You
Earnestly I seek Your face
---
.",christian
211,"Across the earth
Your praises rise
We lift our voice
Call upon Your name
You gave us hope
That never ends
In Christ alone
The victory remains

For You are great and mighty
Let the nations sing

Your praise fills the heavens
For You have redeemed us
Our hope is in You alone
The cross has released us
To sing of Your freedom
By grace You make all things new

You came to us
To save our lives
The love of God
Was seen upon the cross
You rose again

The glory Yours
The highest praise belongs to You alone

For You are great and mighty
Let the nations sing

Your kingdom reigns
Your kingdom reigns
Above all
Above all",christian
212,"[Verse]
I lift my voice, I lift my praise to You
I lift my hands, I lift my worship to You
And I love You more than I can say
Oh, I love You more than I can say

[Chorus 1]
Ever I will sing, only You will I adore
Glorify my Lord, only You will I serve
For the world will fade away
Still, my song to You remains
Only You will I adore

[Verse]
I lift my voice, I lift my praise to You
I lift my hands, I lift my worship to You
And I love You more than I can say
Oh, I love You more than I can say

[Chorus 1]
Ever I will sing, only You will I adore
Glorify my Lord, only You will I serve
For the world will fade away
Still, my song to You remains
Only You will I adore

[Bridge]
Oh, I love You always
Oh, I love You always
Oh, I love You always
Oh, I love You always
Oh, I love You always
Oh, I love You always

[Chorus 2]
Ever I will sing, only You will I adore
Glorify my Lord, only You will I serve
For the world will fade away
Still, my song to You remains
Ever I will sing, only You will I adore
Glorify my Lord, only You will I serve
For the world will fade away
Still, my song to You remains
Only You will I adore
Only You will I adore
Only You will I adore
Only You will I adore",christian
213,"VERSE 1:
Great is Your love
Let the whole earth sing
Let the whole earth sing
You reached for us
From on heaven's throne
When we had no hope

PRE-CHORUS 1:
You are the way
There is no other
You are the way
There is no other

CHORUS:
You rose from death to victory
You reign in life
Oh majesty
Your name be high and lifted up
Jesus, Jesus alive in us

VERSE 2:
You outshine the sun
You are glorious
You are glorious
Lord over all
You have made us new
We owe it all to You

PRE-CHORUS 2:
In everything
Be exalted
In everything
Be exalted

CHORUS:
You rose from death to victory
You reign in life
Oh majesty
Your name be high and lifted up
Jesus, Jesus alive in us

BRIDGE:
The enemy is under Your feet
We are free
We are free
Death has been defeated by love
You overcome
You overcome
The enemy is under Your feet
We are free
We are free
Death has been defeated by love
You overcome
You overcome

CHORUS:
You rose from death to victory
You reign in life
Oh majesty
Your name be high and lifted up
Jesus, Jesus alive in us
Jesus, Jesus alive in us",christian
214,"All for love a Father gave
For only love could make a way
All for love the heavens cried
For love was crucified

Oh how many times have I broken Your heart
But still You forgive
If only I ask
And how many times have You heard me pray
Draw near to me

Everything I need is You
My beginning, my forever
Everything I need is You

Let me sing all for love
I will join the angel song
Ever holy is the Lord
King of Glory
King of all

Oh how many times have I broken Your heart
But still You forgive
If only I ask
And how many times have You heard me pray
Draw near to me

Everything I need is You
My beginning, my forever
Everything I need is You (x2)

All for a love a Saviour prayed
Abba Father have Your way
Though they know not what they do
Let the Cross draw man to You

Everything I need is You
My beginning, my forever
Everything I need is You (x2)",christian
215,"[Verse 1]
Walkin' through a wasteland
You better keep your head down
Oh, you never raise your eyes
Oh, you never realize
Between the moonrise and the sunset
The answer's out there somewhere
If we were only listening
If we were only listening
The skies would sing

[Chorus]
You don't have to be broken
To see there's magic in a shooting star
When you're lost and you're lonesome
Let the heavens show you who you are
Look up and you'll know
That you are already home
Already home

[Verse 2]
There's something in me calling
Across the rocks without water
It's telling me to hurry back
Oh, you better hurry back
To where the moonrise meets the sunset
You'll know it when you find it
Now that you are listening
Now you're really listening
The skies will sing

[Chorus]
You don't have to be broken
To see there's magic in a shooting star
When you're lost and you're lonesome
Let the heavens show you who you are
Look up and you'll know
That you are already home
Already home
Look up and you'll know
That you are already home
Already home
Already home

[Bridge]
Up into the sky without a single fear
As everything that held me down disappears
Higher and higher and higher, I'm ten miles tall
I see it all

[Outro]
Look up and you'll know
You are already home
Look up and you'll know
You are already home
Look up and you'll know
You are already home
Won't you look up into the sky
And see that you're already
That you're already home
That you're already home
Look up into the heavens
And won't you see that you are
And won't you see that you are
You are already home
Already home",christian
216,"[Verse 1]
Amazing grace, how sweet the sound
That saved a wretch like me
I once was lost but now I'm found
Was blind but now ...

[Chorus 1]
I see-e-ee
I see-e-ee, oh-oh-ohh
I see-e-ee

[Verse 2]
'Twas grace that taught my heart to fear
And grace my fears relieved
How precious did that grace appear
The hour I first ...

[Chorus 2]
Belie-e-ee-ved
Belie-e-ee-ved, oh-oh-ohh
Belie-e-ee-ved
Now I see-e-ee
I see-e-ee, oh-oh-ohh
I see-e-ee

[Verse 3]
When we've been there ten thousand years
Bright shining as the sun
We've no less days to sing God's praise
Than when we first begun
Oh when we first ...

[Chorus 3]
Begu-u-u-nn
Begu-u-u-nn, oh-oh-ohh
Begu-u-u-nn
Now I see-e-ee
I see-e-ee, oh-oh-ohh
I see-e-ee ...",christian
217,"[Verse 1:​ Joel Smallbone]
Amazing grace, how sweet the sound
That saved a wretch like me
And I once was lost, but now I'm found
Was blind but now

[Chorus 1: ​for KING & COUNTRY]
I see
I see, oh
I see

[Verse 2: Luke Smallbone]
'Twas grace that taught my heart to fear
And grace my fears relieved
How precious did that grace appear
The hour I first

[Chorus 2: ​for KING & COUNTRY]
Believed
Believed, oh
Believed
Now I see
I see, oh
I see

[Verse 3: Rebecca St. James & Luke Smallbone]
When we've been there ten thousand years
Bright shining as the sun
We've no less days to sing God's praise
Than when we first begun
Than when we first

[Chorus 3: for KING & COUNTRY & Rebecca St. James]
Begun
Begun, oh
Begun
Now I see
I see, oh
I see",christian
218,"[Verse 1: Joel Smallbone]
Count to three and say a prayer
Down for love and up for air
Underwater, overjoyed
Water for a thirsty soul
Water for a thirsty soul

[Verse 2: Joel Smallbone]
Baptize me into Your love
Oh my spirit’s overcome
Body, mind, and skin, bone
Love Him, wanna make it known
Love Him, wanna make it known

[Pre-Chorus: Luke Smallbone]
I'm comin' alive with You
I'm comin' alive with You
I was livin' a lie 'til you
I'm comin' alive with You

[Chorus]
All the people say
Amen! Amen!
All the people say
Amen! Amen! Amen!
Yeah!

[Verse 3: Joel Smallbone]
Resurrection day is here
Bells are ringin' loud and clear
Caterpillar to a butterfly
Risen to another life
Risen to another life

[Pre-Chorus: Luke Smallbone]
Yeah, I'm comin' alive with You
I'm comin' alive with You
I was livin' a lie 'til you
I'm comin' alive with You

[Chorus]
All the people say
Amen! Amen!
All the people say
Amen! Amen! Amen!
Yeah!
Amen!
From death to life (Amen!)
From dark to light (Amen!)
I'm singin' out tonight (Amen! Amen!)

[Bridge]
You're in my blood, my veins
In every word I pray
You gave it all for me
I'll give it all for You
Oh, I'm in love with You
Overwhelmed by You
And if the world is listenin'
This is my confession
You are my obsession

(You are my obsession)

[Chorus]
All the people say
Amen! Amen!
All the people say
Amen! Amen! Amen!
Yeah!
Amen!
From death to life (Amen!)
From dark to light (Amen!)
I'm singin' out tonight (Amen! Amen!)
Yeah!",christian
219,"Ohh, oh, oh, oh, oh
Ohh, oh, oh, oh, oh
Ohh, oh, oh, oh, oh, ohh
Oh, oh, oh, oh, oh, oh, ohh
Angels we have heard on high
Sweetly singing o'er the plains
And the mountains in reply
Echoing their joyous strains
Shepherds why this jubilee
Why your joyous strains prolong
What the gladsome tidings be
Which inspire your heavenly song
Glo-ria, in excelsis Deo
Glo-ria(in excelsis in excelsis in excelsis Deo)
In excelsis Deo
See Him in the manger lay
Whom the choir of angels praise
Mary Joseph lend your aid
While our hearts in love we raise
Glo-ria(in excelsis in excelsis in excelsis Deo)
In excelsis Deo
Glo-ria(in excelsis in excelsis in excelsis Deo)
In excelsis Deo
Come adore on bended knee
Christ the Lord the newborn King
Come adore on bended knee
Christ the Lord newborn King
(The newborn, newborn King)",christian
220,"[Verse 1: Tauren Wells]
I could talk about where I'm from
Where I've been and what I've done
But that's not what I'm after
And I don't wanna waste no time
With small thoughts from my own mind
'Cause I am not the answer
(I am not the answer)

[Pre-Chorus: Tauren Wells]
It's not about me
It's not about me
It's about the One who gave it all (oh yeah)
It's not about me
It's not about me
It's about the One who gave it all
(Jesus, it's all about You)

[Chorus 1: Tauren Wells]
Your name, Your glory
Your fame, Your story
It's all about You-ou-ou-oou ou-ouu
Jesus, it's all about You
Your name, Your glory
Your fame, Your story
It's all about You-ou-ou-oou ou-ouu
(It's all about You)
Jesus, it's all about You
You-ou-oou, You-ou-ou-oou
Jesus, You-ou-oou, You-ou-ou-oou
O-o-ohh, o-o-ohh...

[Verse 2: Hollyn]
O-o-ohh, o-o-ohh (hey!)
I don't want to be number one
I just want to reflect Your love
To a world that's breaking (in a world that's breaking)
Help me to move out the way
Make room for You, clear the stage
The hope the world is craving, yeah-yeah-eh-ehh

[Pre-Chorus: Tauren Wells & Hollyn]
It's not about me (it's not about me)
It's not about me (no-no-no, no-no)
It's about the One who gave it all
(The One who gave it all!)
It's not about me
Jesus, it's all about You

[Chorus 2: Hollyn & Tauren Wells]
Your name, Your glory
Your fame, Your story
It's all about You-ou-ou-oou ou-ouu
(All about You, Lord)
Jesus, it's all about You
Your name, Your glory
Your fame, Your story
It's all about You-ou-ou-oou ou-ouu
Jesus, it's all about You
You-ou-oou, You-ou-ou-oou
It's all about You
Jesus, You-ou-oou, You-ou-ou-oou
Ooooh, yeah

[Bridge: Tauren Wells & Hollyn]
You stepped down from heaven's throne (heaven's throne)
And became flesh and bone (flesh and bone)
For us Your will surrendered (Your will surrendered)
For love You were crucified (crucified)
From death You were raised to life (raised to life)
The only King forever (the only King forever)
Forever
Jesus, it's all about You

[Chorus 3:  Tauren Wells & Hollyn]
Your name, Your glory (whoo!)
Your fame, Your story
It's all about You-ou-ou-oou ou-ouu
(It's all about You)
Jesus, it's all about You
Your name, Your glory
Your fame, Your story (yeah, yeah, yeah)
It's all about You-ou-ou-oou ou-ouu...
It's all about You, You, You, You
Jesus, it's all about You
You-ou-oou, You-ou-ou-oou
Your fame, Your story (Jesus)
You-ou-oou, You-ou-ou-oou (yeah!)
It's all about You",christian
221,"[Verse 1]
Lost, I'm chasing every thought
The desires of my heart are tempting
And I, I'm goin' out my mind
It's changin' like the tide
Caught in between what I want and what I need

[Pre-Chorus]
So free me from the false reality
That keeps me from wanting what You want
Completely focused on You 20/20
You're my one and only

[Chorus]
You got my love, You got it
Oh, oh, oh, You got it
You got all my love
You got my love, You got it
Oh, oh, oh, you got it
Next to You there's none
You got my love
You got it, You got it
All my love
You got it, You got it
All my love

[Verse 2]
I, I'm feeling paralyzed
In the middle of both sides
Just drifting
So what, what's my religion worth
If it's nothing more than words
It's empty and that ain't me

[Pre-Chorus]
So free me from the false reality
That keeps me from wanting what You want
Completely focused on You 20/20
You're my one and only

[Chorus]
You got my love, You got it
Oh, oh, oh, You got it
You got all my love
You got my love, You got it
Oh, oh, oh, you got it
Next to You there's none
You got my love
You got it, You got it
All my love
You got it, You got it
All my love

[Chorus]
You got my love, You got it
Oh, oh, oh, You got it
You got all my love
You got my love, You got it
Oh, oh, oh, you got it
Next to You there's none
You got my love (You got it)
You got it, You got it (My heart, my soul)
All my love (is Yours)
You got it, You got it (My heart, my soul)
All my love (is Yours)
You got it, You got it
All my love
You got it, You got it
All my love",christian
222,"[Intro]
O-o-o-o-o-ohh
O-o-o-o-o-ohh

[Verse 1]
Standing in your ruins feels a lot like the end
So used to losing, you're afraid to try again
Right now all you see are ashes
Where there was a flame
The truth is that you're not forgotten
'Cause Grace knows your name

[Chorus 1]
God's not done with you
Even with your broken heart and your wounds and your scars
God's not done with you
Even when you're lost and it's hard and you're falling apart
God's not done with you
It's not over, it's only begun
So don't hide, don't run
'Cause God's not done with
You-ou-ou-ou-ou
You-ou-ou-ou-ou

[Verse 2]
There's​ a light you don't notice
Until you're standing in the dark
And there's a strength that's growing
Inside your shattered heart
Woah-o-o-o-o-oah

[Chorus 2]
God's not done with you
Even with your broken heart and your wounds and your scars
God's not done with you
Even when you're lost and it's hard and you're falling apart
God's not done with you
It's not over, it's only begun
So don't hide, don't run
'Cause God's not done with
You-ou-ou-ou-ou
You-ou-ou-ou-ou
He's not done with you
You-ou-ou-ou-ou
You-ou-ou-ou-ou

[Bridge]
He's got a plan, this is part of it
He's gonna finish what He started
He's got a plan, this is part of it
He's gonna finish what He started
He's not done
God's not done writing your story
No, He's not done
God's not done with you!!!
God's not done with you

[Chorus 3]
God's not done with you
Even when you're lost and it's hard and you're falling apart
God's not done with you
It's not over, it's only begun
So don't hide, don't run
'Cause God's not done with
You, You (You-ou-ou-ou-ou)
You, You (You-ou-ou-ou-ou)
You-ou-ou-ou-ou
You-ou-ou-ou-ou

[Outro]
You, You
No, He's not done
God's not done with you",christian
223,"[Verse 1]
Standing in your ruins, feels a lot like the end
So used to losing, you're afraid to try again
Right now all you see are ashes
Where there was a flame
The truth is that you're not forgotten
'Cause Grace knows your name

[Chorus 1]
God's not done with you
Even with your broken heart and your wounds and your scars
God's not done with you
Even when you're lost and it's hard and you're falling apart
God's not done with you
It's not over, it's only begun
So don't hide, don't run
'Cause God's not done with
You-ou-ou-ou-ou
You-ou-ou-ou-ou

[Verse 2]
There's​ a light you don't notice
Until you're standing in the dark
And there's a strength that's growing
Inside your shattered heart
Woah-o-o-o-o-oah

[Chorus 2]
God's not done with you
Even with your broken heart and your wounds and your scars
God's not done with you
Even when you're lost and it's hard and you're falling apart
God's not done with you
It's not over, it's only begun
So don't hide, don't run
'Cause God's not done with
You-ou-ou-ou-ou
You-ou-ou-ou-ou
He's not done with you
You-ou-ou-ou-ou
You-ou-ou-ou-ou

[Bridge]
He's got a plan, this is part of it
He's gonna finish what He started
He's got a plan, this is part of it
He's gonna finish what He started
He's not done
God's not done writing your story
No, He's not done
God's not done with you!
God's not done with you

[Chorus 3]
God's not done with you
Even when you're lost and it's hard and you're falling apart
God's not done with you
It's not over, it's only begun
So don't hide, don't run
'Cause God's not done with
You, You (You-ou-ou-ou-ou)
You, You (You-ou-ou-ou-ou)
You, You
No, He's not done
God's not done with you",christian
224,"[Verse 1]
I've walked among the shadows
You wiped my tears away
And I've felt the pain of heartbreak
And I've seen the brighter days

[Verse 2]
And I've prayed prayers to heaven
From my lowest place
And I have held Your blessings
God, You give and take away

[Pre-Chorus]
No matter what I have, Your grace is enough
No matter where I am, I'm standing in Your love

[Chorus]
On the mountains, I will bow my life
To the One who set me there
In the valley, I will lift my eyes
To the One who sees me there
When I'm standing on the mountain
I didn't get there on my own
When I'm walking through the valley
I know I am not alone!
You're God of the hi-hi-hills and valleys
Hi-hi-hills and valleys
God of the hi-hi-hills and valleys
And I am not alone

[Verse 3]
I've watched my dreams get broken
In You, I hope again
No matter what I know
I'm safe inside Your hands

[Chorus]
On the mountains, I will bow my life
To the One who set me there (to the One who set me there)
In the valley, I will lift my eyes
To the One who sees me there
When I'm standing on the mountain
I didn't get there on my own
When I'm walking through the valley
I know I am not alone
You're God of the hi-hi-hills and valleys
Hi-hi-hills and valleys
God of the hills and valleys
And I am not alone

[Bridge]
Father, You give and take away
Every joy and every pain
Through it all, You will remain
Over it all
Father, You give and take away
Every joy and every pain
Through it all, You will remain
Over it all
On the mountains, I will bow my life, yeah
In the valley, I will lift my eyes, yeah!

[Chorus]
On the mountains, I will bow my life
To the One who set me there (to the One who set me there)
In the valley, I will lift my eyes
To the One who sees me there
When I'm standing on the mountain
I didn't get there on my own
When I'm walking through the valley
I know I am not alone (I'm not alone)
You're God of the hi-hi-hills and valleys (yeah)
Hi-hi-hills and valleys
God of the hi-hi-hills and valleys (You're the God of the hills)
And I am not alone
You're God of the hi-hi-hills and valleys (yeah!)
Hi-hi-hills and valleys
God of the hi-hi-hills and valleys (You're the God of the hills)
And I am not alone (God of the valleys)

[Outro]
And I will choose to say
Blessed be Your Name
And I am not alone",christian
225,"Verse:
Your church sings in chorus
To tell how great and glorious...you are God
Our hearts respond to greatness, God
There is no other name that is higher

Chorus:
All around the world we sing your praises out
Your name is great, we celebrate
Jesus, your fame is what we're living for
A life of praise, we celebrate

Verse:
Your people gather to proclaim
The rising anthem of your name...God
Our hearts respond to greatness, God
There is no other name that is higher

Bridge:
We listen and we move, our hearts respond to you
We listen and we move, our hearts respond to you
Chorus 2x",christian
226,"[Verse 1]
I've been held by the Savior
I've felt fire from above
I've been down to the river
And I ain't the same, a prodigal returned

[Chorus]
All my hope is in Jesus
Thank God my yesterday's gone
All my sins are forgiven
And I've been washed by the blood

[Verse 2]
No, I'm no stranger to the prison
I've worn shackles and chains, no-noo
I've been freed and forgiven, yes, I have
I'm not going back
I'll never be the same
That's why I sing...

[Chorus]
All my hope is in Jesus
Thank God my yesterday's gone
All my sins are forgiven, yes, they are
And I've been washed by the blood

[Bridge]
See there's a kind of thing that just breaks a man down
Brings him down to his knees
And see I've been broken more than a time or two, yes, I have
But He picked me up and showed me what it means to be a man
Come on and sing...

[Chorus]
All my hope is in Jesus
Thank God my yesterday's gone
All my sins are forgiven
Anybody h've been forgiven in the room?
And I've been washed by the blood
Come on, take it up one time, sing
All my hope is in Jesus
Thank God my yesterday's gone
All my sins are forgiven
And I've been washed by the blood
And I've been washed by the blood
And I've been washed by… the blood!",christian
227,"Hear the sound of our chains
They come crashing down
There's freedom in your name
The cross erased our guilt and shame
The past can't condemn the ones
Who bear your name

We found our hope in you
We found our hope in you

You make all things new, new life found in you
You restore the years that we have wasted
You make all things new, your love breaking through
There's healing in your wake and we are changed

Hear the shout of your church
The rescued and redeemed Lord we are yours
Saved by grace by grace we live
Nothing separates the love you give

We found our hope in you
We found our hope in you

You make all things new, new life found in you
You restore the years that we have wasted
You make all things new, your love breaking through
There's healing in your wake and we are changed

We found our hope in you
We found our hope in you

We found our hope in you
We found our hope in you

We found our hope in you
We found our hope in you

You make all things new, new life found in you
You restore the years that we have wasted
You make all things new, your love breaking through
There's healing in your wake and we are changed
You leave healing in your wake and we are changed
There is healing in your name for us to change",christian
228,"[Verse 1]
Welcome to a place
Where rejoicing reigns
Cause our God is great
And greatly to be praised

[Verse 2]
Tell it all around
That it's going down
Cause our God is great
And greatly to be praised

[Pre-Chorus]
Turn it up
Till the walls are shaking
We're ready now
Come alive in the name of Jesus

[Chorus]
Now the party has begun
Come and celebrate this love
Cause our God already won
Now we're dancing
To the sound of freedom

[Verse 3]
Lift your voice and sing
If you've been redeemed
Cause our God is great
And greatly to be praised

[Verse 4]
If He brought you out
Life your voice and shout
Cause our God is great
And greatly to be praised

[Pre-Chorus]
(Turn it up)
Turn it up
Till the walls are shaking
We're ready now
Come alive in the name of Jesus

[Chorus]
Now the party has begun
Come and celebrate this love
Cause our God already won
Now we're dancing
To the sound of freedom

[Pre-Chorus]
Turn it up
Till the walls are shaking
We're ready now
Come alive in the name of Jesus

[Chorus]
Now the party has begun
Come and celebrate this love
Cause our God already won
Now we're dancing
To the sound of freedom

The party has begun
Come and celebrate this love
Cause our God already won
Now we're dancing
To the sound of freedom

(Come on we and give Him praise)",christian
229,"Verse:
The evening stars and the morning sky
They were made by your hands for the joy and your pleasure
You laid your riches and glory aside
And you came to the earth just to make me Your treasure

Pre-Chorus:
How great you are, How great you are

Chorus:
I am amazed by You
I am amazed by You
By the cross where you died, you raised me to life
And your grace is making me new
I am amazed by You

Verse 2:
You filled my heart with your glorious light
By the touch of your hand I was gently awakened

You took my sickness and gave me Your life
And you healed every hurt of a heart that was breaking

Pre-Chorus
Chorus

Bridge:
I am amazed...

Chorus 2:
I am amazed by You
I am amazed by You
By the cross where you died, you raised me to life
And your grace is making me new
I am amazed by You",christian
230,"Just emphasize His lead-
The lover of your soul
Do you like the things that life is showing you?

(Do you know)
Just emphasize His lead-
(Where you're going to)
The lover of your soul
(Do you like the things)
(That life is showing you?)
Do you like the things that life is showing you?

(Do you know)
(Do you know)
(Do you know)
Just emphasize His lead-
(Where you're going to)
(Where you're going to)

The lover of your soul
(Do you like the things)
(Do you like the things)
(That life is showing you?)
(That life is showing you?)
Do you like the things that life is showing you?

(Do you know)
(Do you know)
(Do you know)
Just emphasize His lead-
The lover of your soul
(Do you like the things)
(That life is showing you?)
Do you like the things that life is showing you?

Just emphasize His lead",christian
231,"I'am letting go
I'am letting go
I'am letting go
Why's it always circumstantial?
Never any real potential
Obvious and so sequential
It always ends the same
Holding out with all that's in me
Is it worth all this pretending?
A story with an ugly ending it's never worth the pain

So right here and now I am all in

[Chorus]
Cause I'm letting go of everything I am
And I'm holding on to everything You are
I'm letting go of everything I once was
I'm all in
I'm fallin' into Your arms again
I'am letting go
I'am letting go

Can we just wait out the weather?
I could stay right here forever
Got to get myself together
Real life is on the way
Call it my foregone conclusion
I'll always welcome Your intrusion
You're the master of my choosing
I'm all Yours

[Chorus]
Cause I'm letting go of everything I am
And I'm holding on to everything You are
I'm letting go of everything I once was
I'm all in
I'm all in
I'm fallin' into Your arms again

This time I'm so for real
It's time I sealed the deal
Shut down my lame appeals
I'm letting go
I'm letting go
I'll throw caution to the sky
Kiss all my fears goodbye
This time its do or die
I'm letting go
I'm letting go

Cause I'm letting go of everything I am
And I'm holding on to everything You are
I'm letting go of everything I once was
I'm all in
I'm all in

Cause I'm letting go of everything I am
And I'm holding on to everything You are
I'm letting go of everything I once was
I'm all in
I'm fallin' into Your arms again

I'am letting go
I'am letting go
I'am letting go",christian
232,"Angels we have heard on high
Sweetly singing o'er the plains
And the mountains in reply
Echoing their joyous strains

Shepherds, why this jubilee?
Why your joyous strains prolong?
What the gladsome tidings be?
Which inspire your heavenly song

Gloria, (Gloria), Gloria
Sing merrily, shout joyfully, sing merrily, shout joyfully
Every knee shall bow, every tongue confess you alone are God, ahhh

See Him in a manger laid
Whom the choirs of angels praise
Mary, Joseph, lend your aid
While our hearts in love we raise

The greatest expression of love ever shown
Happened on this night
When the angel appeared to the shepherds and said
""Behold I bring you good tidings of great joy
Which shall be for all people
For unto you is born this day
In the city of David
A Savior who is Christ the Lord
Glory to God in the highest
Emmanuel
The word made flesh
Lamb of God
Sing praises to His name""

(Gloria)
Come let us adore
For unto us is born
A Savior who is Christ our Lord
Emmanuel, Elshaddia
Singing praises to the Lord most high
Our King of Kings and Lord of Lords
Sing Gloria
Gloria…

Shout joyfully to the Lord
My soul does magnify you
Holy is the Lord
The mighty One of Israel
And You alone are God
And You have done great things for us",christian
233,"I know you keep a journal and every page is rippled
From the tears that you cry, ain't no meanin' to your scribble
Cause words can't describe what you've been feelin' inside
It's like thousand foot walls, and they're still on the rise
But look up to a beautiful sound
And see for yourself you're not that far down
And know this, I cannot love a little
My promise to you is unconditional

And I'll keep the light on for you
Just keep the course, you can weather the storm
I'll keep the light on for you
You've come this far, don't you ever lose heart, now

Just turn around and I'll be there
I'm moving into your atmosphere
Just turn around and I'll be there
I'm moving into your atmosphere

I know you're all alone in a crowd full of friends
I can see it in your eyes that your fadin' again
Checking out, moving into your hole
Where the light can't touch any part of your soul
But hold up and let the river rush in
You can turn around and start livin' again
Cause your life is a beautiful bloom
In the image of the one that created you

I'll be there

Said I'll be there, said I'll be there
Said I'll be there always, forever",christian
234,"I'll leave the light on for you
I'll leave the light on for you
I know you keep a journal and every page is rippled
From the tears that you cry, ain't no meanin' to your scribble
'Cause words can't describe what you've been feelin' inside
It's like thousand foot walls and they're still on the rise
But look up to a beautiful sound
And see for yourself, you're not that far down
And know this, I cannot love a little
My promise to you is unconditional
I'll leave the light on for you
(Just keep the course, you can weather the storm)
I'll leave the light on for you
(You've come this far, don't you ever lose heart, now)
[Foreign Content]
I know you're all alone in a crowd full of friends
I can see it in your eyes that your fadin' again
Checking out, moving into your hole
Where the light can't touch any part of your soul
But hold up and let the river rush in
You can turn around and start livin' again
'Cause your life is a beautiful bloom
In the image of the one that created you
I'll leave the light on for you
(Just keep the course, you can weather the storm)
I'll leave the light on for you
(You've come this far, don't you ever lose heart, now)
[Foreign Content]
Don't cry
I will always be here
Moving in your atmosphere
[Foreign Content]
Said I be, said I be, said I be
Said I be always forever
Said I be, said I be, said I be
Said I be always forever
Said I be, said I be, said I be
Said I be always forever
...",christian
235,"I can’t say that everything’s okay
‘Cause I can see the tears you’re crying
And I can’t promise to take the pain away
But you can know I won’t stop trying

[Chorus]
I’ll be the angel by your side
I will get you through the night
I’ll be the strength you can’t provide on your own
‘Cause when you’re down and out of time
And you think you’ve lost the fight
Let me be the angel
The angel by your side

I know it feels like you’re running out of faith
‘Cause it’s so hard to keep believing
But if I can bring a smile back to your face
If for a moment, you’ll forget all about it

[Chorus]
I’ll be the angel by your side
I will get you through the night
I’ll be the strength you can’t provide on your own
‘Cause when you’re down and out of time
And you think you’ve lost the fight
Let me be the angel
The angel by your side

‘Cause this won’t be the last time
You’ll need a little hope
But I want to be the first to let you know

[Chorus]
I’ll be the angel by your side
I will get you through the night
I’ll be the strength you can’t provide on your own
‘Cause when you’re down and out of time
And you think you’ve lost the fight
Let me be the angel
The angel by your side",christian
236,"I can't say that everything's okay
'Cause I can see the tears you're crying
And I can't promise to take the pain away
But you can know I won't stop trying

(Chorus)
I'll be the angel by your side
I will get you through the night
I'll be the strength you can't provide on your own
'Cause when you're down and out of time
And you think you've lost the fight
Let me be the angel
The angel by your side

I know it feels like you're running out of faith

'Cause it's so hard to keep believing
But if I can bring a smile back to your face
If for a moment, you'll forget all about it

(Chorus)
'Cause this won't be the last time
You'll need a little hope
But I want to be the first to let you know

(Chorus)",christian
